np,nc,no
2.14978,0.26001,-198.13
2.45349,-0.281982,-199.491
2.72719,-0.344238,-197.711
2.36237,-0.168457,-202.528
2.36951,-0.17334,-199.701
2.13885,-0.153809,-199.282
1.82108,-0.0842285,-200.538
2.15221,-0.319824,-196.14
2.09627,0.0268555,-198.339
2.2637,-0.0646973,-199.91
2.58542,-0.229492,-197.711
2.33996,-0.133057,-200.538
2.29522,-0.253906,-199.282
2.22638,0.140381,-199.282
2.07368,-0.334473,-200.329
2.14989,-0.00854492,-199.282
2.04034,-0.0561523,-198.863
1.85233,-0.0610352,-200.538
1.88203,0.405273,-198.13
1.95445,0.0402832,-199.282
2.08465,-0.323486,-200.329
2.13148,-0.169678,-197.292
2.07562,-0.0268555,-200.119
2.24826,-0.244141,-197.711
2.21858,-0.0854492,-197.711
2.20578,-0.163574,-198.339
2.36986,-0.219727,-198.13
2.40527,-0.045166,-200.957
2.36986,-0.202637,-198.863
2.1371,-0.356445,-198.549
2.05839,-0.251465,-198.549
2.22583,-0.0744629,-195.093
2.26881,-0.377197,-199.072
2.73279,-0.351563,-197.292
2.69355,0.0622559,-198.13
2.47185,-0.368652,-201.69
2.76402,-0.0219727,-197.711
2.41783,0.0146484,-199.701
2.38978,-0.294189,-198.863
2.49598,-0.126953,-199.072
2.61717,-0.375977,-199.072
2.74745,-0.19165,-197.083
2.54066,-0.0976563,-199.701
2.64678,-0.322266,-198.549
2.52619,0.012207,-199.072
2.41058,-0.0561523,-200.119
2.33973,-0.328369,-199.282
2.25997,-0.313721,-198.549
2.23929,0.0244141,-200.538
2.32084,-0.244141,-197.083
2.27076,-0.303955,-199.491
2.44426,0.0476074,-199.072
2.42545,-0.264893,-197.083
2.34892,-0.257568,-200.329
2.52771,0,-197.711
2.40314,-0.39917,-199.282
2.33794,-0.357666,-198.549
2.29492,0.0183105,-199.91
2.30426,-0.313721,-200.748
2.38297,0.24292,-198.13
2.17094,-0.109863,-199.491
2.17634,-0.362549,-197.083
2.3348,-0.239258,-196.873
2.44087,-0.136719,-200.119
2.56123,-0.50415,-197.292
2.48444,-0.373535,-200.957
2.41245,0.0854492,-200.329
2.2543,-0.0158691,-198.13
2.00862,-0.175781,-200.538
2.27106,0.284424,-196.873
2.15783,-0.218506,-197.92
2.34752,-0.235596,-199.701
2.59431,-0.291748,-198.339
2.34106,-0.360107,-199.282
2.41736,-0.294189,-199.072
2.36717,0.00610352,-198.863
2.22997,-0.222168,-199.491
2.27128,-0.0866699,-199.491
2.25807,0.205078,-199.282
2.14048,-0.166016,-199.91
2.18329,-0.251465,-199.701
2.17248,-0.0695801,-198.549
2.19859,-0.26123,-200.329
2.25609,-0.426025,-197.92
2.07375,0.0256348,-198.549
2.27087,-0.240479,-198.863
2.50892,-0.174561,-197.711
2.43838,0.0476074,-199.072
2.41225,-0.308838,-198.339
2.42925,-0.280762,-201.481
2.35671,0.0170898,-199.701
2.12573,-0.174561,-198.339
1.98788,-0.26123,-199.491
2.14208,0.0134277,-194.883
2.31008,-0.0561523,-198.13
2.30477,-0.0695801,-197.92
2.20242,-0.0195313,-196.873
2.13539,-0.178223,-201.69
2.06435,-0.288086,-197.92
1.93205,-0.0476074,-198.549
2.077,-0.0439453,-199.072
2.28211,-0.510254,-194.883
2.33079,-0.0793457,-197.292
2.86861,-0.229492,-198.339
2.9226,-0.220947,-195.931
2.64151,-0.0549316,-199.072
2.79586,-0.406494,-197.711
2.74732,-0.20752,-198.13
2.67649,-0.338135,-199.701
2.76389,-0.0817871,-198.549
2.43823,-0.429688,-198.13
2.40338,-0.217285,-200.329
2.58547,0.0354004,-197.711
2.41398,-0.0793457,-199.282
2.37672,-0.150146,-200.119
2.47169,-0.212402,-200.538
2.25445,0.0012207,-198.339
2.20074,-0.0927734,-198.863
2.35865,-0.335693,-199.282
2.39711,-0.100098,-199.072
2.30966,0.240479,-201.9
2.24688,-0.0415039,-199.282
1.95886,-0.195313,-199.701
1.83374,-0.0866699,-199.282
1.95632,-0.195313,-195.931
2.014,-0.3125,-200.119
2.52916,-0.00854492,-197.711
2.62456,-0.371094,-199.491
2.33278,-0.128174,-201.9
2.24526,0.566406,-198.339
1.89146,-0.159912,-200.538
2.01965,-0.222168,-198.863
2.22414,-0.0915527,-197.083
2.05479,-0.379639,-199.491
2.4346,-0.209961,-199.491
2.47422,-0.163574,-197.711
2.28436,-0.383301,-199.91
2.37324,-0.0634766,-198.863
2.34911,0.0830078,-199.282
2.20413,-0.178223,-200.329
2.31222,-0.0646973,-199.491
2.07962,-0.0817871,-199.072
1.9828,-0.355225,-200.538
2.09989,-0.148926,-197.501
2.0142,-0.0817871,-199.701
2.13127,-0.196533,-198.549
2.18675,-0.172119,-197.083
2.24103,0.106201,-199.701
2.51842,-0.170898,-197.501
2.6548,-0.371094,-199.282
2.49855,-0.180664,-198.339
2.30449,-0.141602,-200.329
2.36001,-0.235596,-200.119
2.29442,0.0720215,-197.501
2.12161,-0.203857,-199.072
2.29351,-0.214844,-195.721
2.43866,0.098877,-196.873
2.69923,-0.400391,-199.282
2.96347,-0.583496,-197.083
2.53517,-0.178223,-201.481
2.52565,-0.307617,-199.491
2.42132,-0.24292,-198.13
2.10162,-0.163574,-199.91
2.37541,-0.491943,-195.931
2.40496,-0.0878906,-197.711
2.55723,-0.135498,-199.491
2.80814,-0.396729,-197.711
2.54198,-0.217285,-199.282
2.48799,-0.253906,-198.863
2.65108,-0.155029,-198.549
2.51895,-0.284424,-199.491
2.44183,-0.159912,-199.282
2.4662,-0.197754,-198.549
2.33568,-0.151367,-199.072
2.35042,0.145264,-199.072
2.43822,-0.137939,-198.863
2.38436,-0.32959,-200.538
2.32187,-0.338135,-197.92
2.22152,0.0317383,-199.491
2.25054,-0.284424,-198.863
2.34127,-0.151367,-198.339
2.2667,-0.0720215,-199.491
2.26342,-0.216064,-199.072
2.31003,0.112305,-202.109
2.41606,-0.228271,-200.119
2.05904,-0.177002,-199.491
1.8298,-0.0805664,-199.91
2.03803,0.0354004,-195.512
2.12927,-0.155029,-199.491
2.56088,-0.263672,-198.13
2.48688,0.118408,-198.13
2.193,-0.224609,-202.737
2.38074,0.123291,-199.91
1.93195,-0.290527,-199.91
1.81283,-0.201416,-196.14
2.09789,-0.140381,-198.863
2.40674,-0.290527,-199.701
2.53918,-0.0488281,-196.873
2.37549,-0.0415039,-200.119
2.35647,-0.189209,-198.863
2.30442,0.098877,-199.072
2.26517,-0.114746,-200.748
2.3008,-0.174561,-199.701
2.09627,-0.319824,-198.863
2.003,-0.0146484,-200.748
2.11465,-0.194092,-197.292
2.09625,-0.168457,-199.701
2.28569,0.0146484,-199.701
2.25959,-0.115967,-197.292
2.14235,0,-200.748
2.33793,0.078125,-198.13
2.16299,-0.479736,-199.491
2.13518,-0.175781,-198.863
2.30054,-0.12207,-199.701
2.11244,-0.377197,-201.271
2.19826,-0.00366211,-198.13
2.07938,-0.0439453,-199.491
2.11528,-0.0585938,-197.711
2.29564,-0.130615,-196.35
2.30435,-0.13916,-200.119
2.64479,-0.292969,-197.292
2.4942,-0.330811,-200.538
2.21334,0.0256348,-200.538
2.22782,-0.290527,-197.92
2.01183,-0.189209,-200.329
2.27456,0.057373,-197.083
2.26357,-0.229492,-197.501
2.29508,-0.228271,-199.91
2.45114,-0.0476074,-198.863
2.34891,-0.373535,-198.549
2.30845,-0.297852,-199.491
2.34554,0.00976563,-198.863
2.42776,-0.140381,-199.282
2.33631,-0.0866699,-200.119
2.22604,0.115967,-199.282
2.08816,-0.142822,-199.701
2.14388,-0.0305176,-200.119
2.21538,0.0708008,-198.339
2.22847,-0.328369,-200.538
2.20224,-0.269775,-198.549
2.02728,0.0427246,-198.549
2.14082,-0.288086,-199.491
2.26189,-0.0866699,-197.92
2.23195,0.0891113,-199.701
2.24841,-0.19165,-198.863
2.17793,-0.0476074,-201.69
2.27853,-0.0744629,-198.339
2.14842,-0.256348,-198.339
2.07934,-0.27832,-199.701
2.30966,0.0183105,-195.302
2.35993,-0.318604,-198.549
2.35272,-0.136719,-198.863
2.4012,-0.045166,-197.711
2.32688,-0.2771,-202.737
2.31186,-0.255127,-199.282
2.09989,0.090332,-199.491
1.99921,-0.372314,-200.329
2.15568,-0.2771,-196.14
2.14107,0.0891113,-198.549
2.41617,-0.419922,-199.91
2.52028,-0.194092,-197.083
2.33073,0.20752,-200.119
2.3787,-0.489502,-198.863
2.32464,-0.12207,-198.863
2.33971,-0.0561523,-200.119
2.40496,-0.415039,-199.072
2.12986,-0.327148,-198.339
2.1021,-0.0598145,-200.119
2.2245,-0.333252,-197.501
2.22428,-0.148926,-199.072
2.31951,-0.0317383,-199.91
2.32495,-0.224609,-197.083
2.2632,-0.266113,-200.329
2.3749,-0.137939,-197.711
2.34545,-0.428467,-198.549
2.27128,-0.065918,-198.339
2.30461,-0.361328,-201.271
2.29685,-0.057373,-198.549
2.29131,-0.106201,-199.072
2.22451,-0.270996,-198.549
2.25054,-0.300293,-195.302
2.30673,-0.292969,-199.491
2.64695,-0.341797,-197.292
2.54569,-0.494385,-198.863
2.46421,-0.0769043,-201.9
2.54697,-0.00610352,-198.13
2.25661,-0.198975,-200.538
2.29333,0.200195,-198.863
2.31377,-0.155029,-196.873
2.16091,-0.479736,-199.491
2.46996,0.0195313,-199.282
2.43697,-0.2771,-197.501
2.32359,-0.397949,-199.91
2.42223,-0.146484,-198.549
2.30291,-0.200195,-199.282
2.32854,-0.194092,-200.538
2.52369,0.124512,-199.701
2.11827,-0.0732422,-199.072
1.975,-0.181885,-200.538
2.03295,-0.302734,-197.711
2.02198,-0.0585938,-200.119
2.20619,-0.327148,-199.282
2.2542,-0.0183105,-197.92
2.20578,-0.172119,-200.329
2.28402,-0.0854492,-198.13
2.31981,-0.098877,-199.701
2.2638,-0.151367,-199.282
2.20928,-0.178223,-201.271
2.19257,-0.0622559,-200.957
2.02311,0.0842285,-198.549
1.76247,-0.197754,-199.91
1.99373,-0.307617,-196.35
2.26213,0.174561,-197.711
2.48365,-0.306396,-199.701
2.63786,-0.0915527,-197.501
2.29926,-0.12207,-202.109
2.24703,-0.439453,-198.549
2.16868,0.175781,-200.329
2.0643,-0.264893,-196.14
2.25607,-0.166016,-198.13
2.3567,-0.22583,-199.701
2.60422,-0.361328,-197.711
2.32696,-0.0280762,-199.701
2.33831,0.0512695,-198.863
2.40326,-0.2771,-198.863
2.30093,-0.0976563,-198.863
2.30868,-0.164795,-199.491
2.38333,-0.310059,-199.072
2.32513,-0.34668,-199.91
2.24819,-0.151367,-199.91
2.26687,0.0256348,-198.549
2.27447,-0.0610352,-200.119
2.23151,-0.0341797,-197.501
2.22424,-0.100098,-199.282
2.40116,-0.202637,-198.13
2.44576,-0.230713,-197.711
2.44379,-0.184326,-199.072
2.46413,-0.383301,-198.549
2.31381,-0.141602,-201.9
2.33432,0.0549316,-199.91
2.10012,-0.126953,-199.072
1.97174,0.136719,-199.701
2.13164,-0.196533,-195.093
2.10155,-0.266113,-199.282
2.5017,-0.300293,-197.92
2.65995,-0.212402,-198.13
2.36579,-0.489502,-202.737
2.39925,-0.159912,-198.863
2.05537,0.280762,-200.329
1.94174,-0.136719,-199.91
2.15347,0.00854492,-196.35
2.07347,-0.0354004,-199.282
2.36784,-0.0878906,-197.292
2.51353,-0.0878906,-197.292
2.39629,-0.292969,-199.282
2.25993,-0.142822,-199.491
2.15744,-0.0366211,-200.748
2.15347,-0.0842285,-199.91
2.03085,-0.0476074,-198.863
1.98454,-0.0891113,-200.957
2.09993,-0.114746,-197.501
2.06251,-0.373535,-199.91
2.14626,-0.0512695,-199.701
2.26528,-0.344238,-197.501
1.96177,-0.178223,-200.748
2.24297,0.313721,-198.13
2.22446,-0.131836,-199.491
2.08874,-0.0366211,-198.863
2.21556,-0.270996,-200.119
2.10027,-0.179443,-201.271
2.05143,0.158691,-198.339
1.93975,-0.115967,-199.491
2.09237,-0.389404,-197.292
2.21528,-0.184326,-196.664
2.43487,0.078125,-199.91
2.66198,-0.130615,-197.292
2.55813,-0.26123,-200.748
2.42393,-0.0292969,-200.119
2.2247,-0.256348,-197.711
2.08541,-0.217285,-200.119
2.2711,-0.0012207,-196.35
2.40864,-0.534668,-197.292
2.47211,-0.253906,-199.282
2.73859,0.170898,-198.13
2.58184,-0.275879,-198.339
2.55539,-0.220947,-198.863
2.62816,-0.179443,-198.13
2.41577,-0.327148,-198.863
2.49963,-0.355225,-199.282
2.51469,-0.00854492,-198.549
2.36741,-0.332031,-199.282
2.34527,-0.227051,-199.701
2.32504,0.258789,-198.13
2.24517,-0.151367,-200.119
2.53538,-0.344238,-198.13
2.48684,-0.106201,-198.13
2.41976,-0.355225,-199.072
2.53699,-0.258789,-197.92
2.30621,-0.0927734,-199.491
2.41965,-0.513916,-198.863
2.32102,-0.114746,-201.9
2.24116,0.158691,-200.329
2.17219,-0.0549316,-198.863
1.94906,-0.195313,-199.91
2.10165,-0.090332,-195.512
2.06949,-0.13916,-198.549
1.99488,-0.219727,-199.072
2.02497,-0.00854492,-197.711
2.00303,-0.157471,-202.528
1.87995,-0.0854492,-199.072
1.99558,0.336914,-199.282
2.13544,-0.0769043,-199.91
2.11084,-0.264893,-195.721
2.01948,-0.179443,-197.92
2.50539,-0.336914,-199.282
2.69701,-0.360107,-196.873
2.42377,-0.0854492,-199.91
2.57413,-0.286865,-198.549
2.39549,-0.146484,-198.549
2.26745,-0.057373,-199.91
2.36046,-0.372314,-198.863
2.17996,-0.560303,-198.339
2.17087,-0.39917,-200.538
2.36796,-0.0842285,-197.711
2.31536,-0.284424,-199.282
2.31517,-0.178223,-200.119
2.32261,0.0805664,-197.501
2.14438,-0.0549316,-200.538
2.45903,-0.13916,-198.549
2.57427,-0.477295,-198.863
2.38111,-0.247803,-198.863
2.33285,-0.0561523,-201.69
2.29142,-0.245361,-199.072
2.07362,-0.216064,-199.491
2.10343,0.109863,-199.072
2.14848,-0.241699,-195.721
2.18057,-0.284424,-199.91
2.52052,0.0292969,-197.501
2.5385,-0.611572,-199.282
2.47174,-0.245361,-201.9
2.44014,0.0952148,-197.92
1.99946,-0.201416,-200.329
2.11493,-0.0695801,-198.339
2.39382,-0.0756836,-196.35
2.29891,-0.275879,-199.282
2.62032,-0.147705,-199.072
2.60366,0.0244141,-197.292
2.29499,-0.288086,-199.491
2.52574,-0.321045,-198.339
2.48336,0.0231934,-198.863
2.35853,-0.288086,-200.119
2.45498,-0.100098,-199.491
2.3306,0.194092,-199.072
2.0663,-0.203857,-200.748
2.14071,0.0195313,-197.711
2.12216,-0.13916,-199.91
2.23005,-0.469971,-199.072
2.30089,-0.258789,-197.501
2.16324,-0.0341797,-200.119
2.4178,-0.244141,-197.92
2.45462,-0.186768,-199.701
2.3865,0.0952148,-198.863
2.3051,-0.19043,-200.748
2.26018,-0.115967,-200.748
2.06597,0.0390625,-198.339
1.89067,-0.244141,-199.701
1.99683,-0.203857,-196.35
2.06799,0.107422,-197.292
2.32874,-0.423584,-199.701
2.58547,-0.195313,-197.711
2.38025,0.0280762,-202.109
2.34297,-0.361328,-200.119
2.10505,-0.0378418,-198.863
1.87079,0.0866699,-200.538
2.21374,-0.247803,-196.35
2.15571,-0.0634766,-198.339
2.2582,-0.12207,-199.91
2.66238,-0.469971,-198.13
2.34759,-0.101318,-200.119
2.32145,-0.224609,-199.282
2.2804,-0.111084,-199.282
2.07738,0.10498,-199.91
2.22476,0.238037,-199.491
2.2823,-0.196533,-198.863
2.04959,-0.26001,-200.329
2.01021,0.0952148,-199.072
2.0009,-0.140381,-199.072
1.93031,-0.0842285,-200.538
2.0028,0.113525,-197.501
1.97312,-0.0842285,-199.491
2.10327,-0.29541,-198.13
2.33181,0.012207,-197.711
2.38623,-0.319824,-198.549
2.46434,-0.36499,-198.339
2.57036,-0.140381,-201.271
2.50187,-0.217285,-199.072
2.15365,0.00244141,-198.339
2.15726,0.0524902,-198.863
2.30267,-0.26123,-194.674
2.25054,-0.332031,-198.549
2.62652,-0.377197,-197.292
2.79404,-0.280762,-197.501
2.59492,-0.3479,-201.9
2.66717,-0.307617,-197.92
2.28607,-0.177002,-199.282
2.07959,0.0390625,-195.721
2.27455,-0.423584,-198.549
2.56313,-0.24292,-199.072
2.77502,-0.0744629,-196.664
2.60397,-0.251465,-199.91
2.6186,-0.422363,-198.339
2.57228,-0.151367,-198.863
2.40315,-0.118408,-200.329
2.40665,0.00244141,-199.072
2.28561,-0.0244141,-198.339
2.35849,-0.310059,-200.538
2.45328,-0.316162,-197.083
2.31358,-0.213623,-199.491
2.31539,-0.214844,-199.701
2.36408,-0.380859,-197.292
2.16502,-0.236816,-200.748
2.32296,0.0634766,-198.13
2.37347,-0.192871,-199.282
2.37739,-0.10498,-199.072
2.40879,-0.240479,-199.701
2.23565,-0.235596,-201.481
2.17453,0.0109863,-198.549
1.99392,-0.128174,-199.701
2.00456,-0.368652,-197.92
2.1888,-0.102539,-196.664
2.26205,-0.258789,-200.329
2.48957,-0.134277,-197.711
2.47809,-0.256348,-200.748
2.18357,-0.0366211,-200.957
2.06787,-0.198975,-198.339
1.87203,-0.135498,-200.538
1.97813,-0.0793457,-197.501
2.1391,-0.506592,-197.711
2.21961,-0.151367,-199.91
2.48142,-0.0134277,-199.072
2.40845,-0.0842285,-198.549
2.32113,-0.119629,-199.491
2.24134,-0.166016,-198.549
2.2486,-0.209961,-199.072
2.31775,-0.244141,-199.701
2.36609,-0.0634766,-198.863
2.28972,-0.302734,-199.282
2.14244,-0.151367,-199.91
2.19067,-0.0610352,-197.92
2.19056,-0.0415039,-199.91
2.31357,-0.032959,-198.13
2.24866,-0.0366211,-197.92
2.31023,-0.439453,-198.863
2.44625,-0.290527,-197.292
2.44215,-0.119629,-198.863
2.56309,-0.415039,-198.13
2.50533,-0.148926,-200.957
2.45369,-0.0769043,-199.91
2.28834,-0.12085,-197.711
2.09605,-0.26123,-199.282
2.1463,-0.0915527,-194.883
2.29556,-0.240479,-197.501
2.72742,-0.498047,-198.339
3.03562,-0.234375,-197.083
2.72838,-0.270996,-201.9
2.45163,-0.297852,-199.072
2.28786,0.336914,-199.072
2.14781,-0.114746,-200.119
2.40827,-0.327148,-196.14
2.22417,-0.100098,-198.339
2.51278,-0.429688,-199.91
2.78288,-0.27832,-197.711
2.45515,-0.0842285,-200.538
2.37319,-0.380859,-199.282
2.2913,-0.0292969,-199.491
2.18487,0.178223,-200.538
2.2034,-0.168457,-199.491
2.09442,-0.229492,-199.072
2.06658,-0.142822,-200.748
2.19496,-0.131836,-198.339
2.23374,-0.180664,-199.91
2.28025,-0.238037,-197.711
2.10928,-0.151367,-200.748
2.13717,-0.151367,-200.748
2.29325,-0.170898,-198.863
2.17818,-0.109863,-199.491
2.35283,-0.0158691,-199.072
2.18352,-0.0610352,-201.69
2.00276,0.0366211,-199.282
1.89853,-0.111084,-199.491
1.95259,-0.203857,-199.072
2.12769,-0.0537109,-195.721
2.17627,0.012207,-199.701
2.54837,-0.134277,-197.501
2.57785,-0.26001,-199.072
2.32038,-0.178223,-201.9
2.2289,-0.108643,-198.13
1.97085,-0.289307,-200.329
1.95651,-0.0854492,-198.863
2.07748,-0.405273,-196.664
2.13867,-0.296631,-199.491
2.47173,0.101318,-199.282
2.4657,-0.194092,-197.292
2.3339,-0.3479,-199.91
2.47208,-0.0976563,-198.549
2.26565,-0.106201,-199.072
2.22079,-0.306396,-200.329
2.45475,-0.00244141,-199.491
2.30191,-0.0341797,-198.549
2.17542,-0.0915527,-200.329
2.31543,0.245361,-197.083
2.15525,-0.224609,-199.491
2.28911,-0.378418,-198.549
2.38037,-0.170898,-197.292
2.1665,-0.17334,-199.91
2.47567,-0.316162,-197.501
2.46066,-0.166016,-199.282
2.52204,-0.163574,-198.339
2.55573,-0.201416,-200.119
2.42702,0.0292969,-200.329
2.32291,-0.115967,-197.711
2.16289,-0.268555,-199.072
2.2207,-0.332031,-196.14
2.38825,-0.0744629,-196.664
2.60011,-0.466309,-199.491
2.7845,-0.554199,-197.083
2.6154,0.0537109,-201.271
2.50715,-0.324707,-199.91
2.34329,0.222168,-198.13
2.12585,-0.0756836,-200.119
2.29142,-0.411377,-196.35
2.13277,-0.0964355,-197.92
2.40638,-0.284424,-199.91
2.75998,-0.372314,-198.13
2.35808,-0.0854492,-199.491
2.31883,-0.349121,-199.282
2.46786,-0.27832,-198.863
2.37354,0.078125,-199.91
2.36796,-0.0549316,-199.701
2.41265,-0.290527,-199.282
2.22871,-0.247803,-200.329
2.17637,-0.0488281,-199.282
2.12038,-0.117188,-199.072
1.98062,-0.00488281,-200.538
1.96726,-0.0109863,-198.13
1.89484,-0.0561523,-199.491
2.08836,-0.163574,-198.863
2.26159,-0.0732422,-198.13
2.13518,-0.339355,-199.282
2.21669,-0.166016,-198.863
2.25764,-0.0598145,-201.9
2.29329,-0.245361,-199.701
2.0923,0.00732422,-199.072
1.89522,0.258789,-199.701
1.94508,-0.187988,-195.093
2.04,0.107422,-199.072
2.42877,-0.332031,-197.92
2.54939,-0.294189,-197.711
2.37315,-0.247803,-202.319
2.50145,-0.0585938,-198.339
2.10491,-0.246582,-199.91
2.07719,0.140381,-195.931
2.29465,-0.411377,-198.863
2.37474,-0.198975,-199.491
2.58696,-0.0463867,-196.873
2.38813,-0.330811,-200.119
2.48874,-0.297852,-198.549
2.40468,-0.0732422,-199.282
2.25572,-0.374756,-200.538
2.3901,0,-199.491
2.31548,0.117188,-198.339
2.19074,-0.273438,-200.329
2.20559,-0.130615,-197.083
2.22264,-0.13916,-199.282
2.35314,-0.402832,-199.491
2.36963,-0.390625,-196.873
2.25233,-0.142822,-200.329
2.33406,-0.24292,-197.501
2.4048,-0.150146,-198.863
2.45887,0.196533,-198.339
2.42172,-0.328369,-199.072
2.33615,-0.300293,-200.748
2.37187,0.0195313,-198.13
2.11078,-0.305176,-199.282
2.26334,-0.307617,-197.92
2.35302,-0.0695801,-196.14
2.3365,-0.361328,-200.119
2.71576,-0.0891113,-197.292
2.65777,-0.0341797,-200.329
2.3431,-0.286865,-201.271
2.33414,-0.217285,-197.92
2.07596,-0.216064,-200.748
2.20775,-0.251465,-197.711
2.37917,-0.327148,-197.711
2.30283,-0.148926,-199.91
2.38784,-0.209961,-199.072
2.3061,-0.0866699,-198.549
2.33538,0.0537109,-199.701
2.3336,-0.246582,-199.072
2.31939,-0.274658,-199.491
2.28409,-0.057373,-200.119
2.25951,-0.267334,-199.491
2.19628,-0.198975,-199.701
2.10702,0.0158691,-200.329
2.04322,-0.296631,-198.13
2.00439,-0.0378418,-200.329
2.18544,0.129395,-198.339
2.08106,-0.187988,-198.13
2.16861,-0.147705,-199.491
2.41989,-0.045166,-197.92
2.41958,-0.239258,-199.701
2.29878,-0.297852,-198.549
2.04714,-0.00366211,-201.481
2.05286,-0.373535,-200.329
1.96758,0.0195313,-198.13
1.84453,0.201416,-199.701
2.16657,-0.283203,-195.302
2.35421,-0.361328,-198.13
2.39347,-0.136719,-199.072
2.62636,-0.255127,-197.292
2.53325,-0.377197,-202.319
2.46239,-0.0756836,-198.863
2.14563,-0.0610352,-198.863
1.93936,-0.109863,-199.701
2.36947,-0.0390625,-195.721
2.23907,-0.187988,-197.92
2.44174,-0.479736,-199.282
2.62193,-0.153809,-197.083
2.46827,-0.187988,-199.701
2.50401,-0.369873,-198.549
2.4271,-0.0817871,-198.549
2.36139,-0.257568,-199.701
2.44717,-0.263672,-198.863
2.43301,-0.0341797,-198.339
2.35127,-0.145264,-200.119
2.28054,-0.201416,-197.92
2.27652,-0.135498,-199.072
2.40253,-0.163574,-200.119
2.37814,-0.344238,-197.292
2.27445,0.0927734,-198.13
2.27083,0.0158691,-198.13
2.3619,-0.12085,-198.863
2.53267,-0.185547,-198.549
2.28527,-0.314941,-201.69
2.23489,-0.00976563,-199.072
2.1497,-0.134277,-199.282
2.02731,-0.3479,-199.282
2.16485,-0.0512695,-195.093
2.28786,-0.00488281,-199.491
2.61925,-0.220947,-197.292
2.67874,-0.330811,-198.549
2.50744,-0.184326,-202.109
2.39537,-0.246582,-198.13
2.14205,-0.302734,-200.119
2.14258,0.0732422,-199.072
2.31757,-0.214844,-196.14
2.25579,-0.302734,-199.282
2.60735,0.252686,-199.282
2.63717,-0.273438,-197.083
2.51448,-0.218506,-200.329
2.59678,-0.0158691,-198.863
2.36075,-0.244141,-199.282
2.25069,-0.196533,-200.748
2.28561,0.146484,-199.701
1.97075,-0.151367,-199.072
1.9913,-0.174561,-200.957
2.14216,0.263672,-197.501
2.09561,-0.268555,-199.91
2.30446,-0.157471,-199.491
2.23035,-0.0341797,-197.501
1.98798,-0.302734,-200.538
2.25576,-0.0805664,-197.92
2.17023,-0.0952148,-199.701
2.19268,-0.205078,-198.863
2.24477,-0.0537109,-200.538
2.02517,0.218506,-200.748
2.09455,0.00732422,-198.13
2.13005,-0.26123,-199.701
2.09051,-0.152588,-196.664
2.11453,-0.158691,-197.083
2.32079,-0.283203,-199.701
2.60735,-0.164795,-197.292
2.48474,-0.335693,-201.271
2.37501,-0.172119,-199.91
2.18008,0.335693,-197.92
2.0441,-0.133057,-199.91
2.38582,-0.256348,-195.931
2.32619,-0.0292969,-197.292
2.50513,-0.473633,-199.282
2.82164,-0.162354,-197.92
2.53136,-0.250244,-198.863
2.47761,-0.474854,-198.549
2.45336,-0.220947,-197.92
2.44932,-0.00732422,-198.863
2.52577,-0.256348,-198.863
2.61908,-0.231934,-198.339
2.65072,-0.268555,-199.491
2.61543,-0.343018,-199.282
2.50898,-0.273438,-198.339
2.58859,-0.162354,-200.329
2.57168,-0.145264,-197.92
2.32486,-0.117188,-198.863
2.39605,0.100098,-199.282
2.48358,-0.195313,-197.92
2.39783,-0.377197,-199.701
2.45538,-0.330811,-199.282
2.46813,-0.147705,-202.109
2.3097,-0.343018,-200.538
2.0138,-0.00610352,-199.282
1.75523,0.0952148,-200.119
1.89465,-0.109863,-195.721
2.06228,0.338135,-199.491
2.4233,-0.26123,-198.549
2.47875,-0.167236,-198.13
2.29498,-0.251465,-202.947
2.35647,-0.032959,-200.119
2.01766,0.0585938,-200.329
1.83525,-0.0512695,-196.35
1.99335,-0.235596,-199.282
